"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00024661","2010-06-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  253",",,r","   75",",,r",,,"  187",",,r"
"RSM00024661","2010-06-18","64.0","130.3","208.0","SEGEN KYUEL, RS","   43",",,r",,,"  199",",,r","  110",",,r",,,"  141",",,r"
"RSM00024661","2010-06-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  188",",,r","   67",",,r",,,"  127",",,r"
"RSM00024661","2010-06-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  197",",,r","   91",",,r",,,"  144",",,r"
"RSM00024661","2010-06-21","64.0","130.3","208.0","SEGEN KYUEL, RS","   26",",,r",,,"  204",",,r","   86",",,r",,,"  139",",,r"
"RSM00024661","2010-06-22","64.0","130.3","208.0","SEGEN KYUEL, RS","   76",",,r",,,"  184",",,r","  108",",,r",,,"  136",",,r"
"RSM00024661","2010-06-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  212",",,r","   55",",,r",,,"  151",",,r"
"RSM00024661","2010-06-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  186",",,r","   43",",,r",,,"  129",",,r"
"RSM00024661","2010-06-25","64.0","130.3","208.0","SEGEN KYUEL, RS","   26",",,r",,,"  197",",,r","   94",",,r",,,"  134",",,r"
"RSM00024661","2010-06-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    6",",,r",,,"  174",",,r","   57",",,r",,,"  133",",,r"
"RSM00024661","2010-06-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  235",",,r","   72",",,r",,,"  170",",,r"
"RSM00024661","2010-06-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r",,,"  258",",,r","  112",",,r",,,"  191",",,r"
"RSM00024661","2010-06-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  239",",,r","   79",",,r",,,"  187",",,r"
"RSM00024661","2010-06-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  258",",,r","   62",",,r",,,"  186",",,r"
"RSM00024661","2010-07-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  285",",,r","   66",",,r",,,"  199",",,r"
"RSM00024661","2010-07-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  304",",,r","   91",",,r",,,"  221",",,r"
"RSM00024661","2010-07-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  294",",,r","  101",",,r",,,"  220",",,r"
"RSM00024661","2010-07-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  329",",,r","   86",",,r",,,"  230",",,r"
"RSM00024661","2010-07-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  323",",,r","  136",",,r",,,"  243",",,r"
"RSM00024661","2010-07-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  292",",,r","  141",",,r",,,"  228",",,r"
"RSM00024661","2010-07-07","64.0","130.3","208.0","SEGEN KYUEL, RS","  122",",,r",,,"  240",",,r","  142",",,r",,,"  187",",,r"
"RSM00024661","2010-07-08","64.0","130.3","208.0","SEGEN KYUEL, RS","   86",",,r",,,"  222",",,r","  132",",,r",,,"  172",",,r"
"RSM00024661","2010-07-09","64.0","130.3","208.0","SEGEN KYUEL, RS","  129",",,r",,,"  189",",,r","  114",",,r",,,"  148",",,r"
"RSM00024661","2010-07-10","64.0","130.3","208.0","SEGEN KYUEL, RS","   77",",,r",,,"  197",",,r","  104",",,r",,,"  152",",,r"
"RSM00024661","2010-07-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  265",",,r","   71",",,r",,,"  180",",,r"
"RSM00024661","2010-07-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  284",",,r","  157",",,r",,,"  215",",,r"
"RSM00024661","2010-07-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r",,,"  287",",,r","   92",",,r",,,"  191",",,r"
"RSM00024661","2010-07-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  300",",,r","   91",",,r",,,"  214",",,r"
"RSM00024661","2010-07-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  317",",,r","  107",",,r",,,"  224",",,r"
"RSM00024661","2010-07-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  314",",,r","  108",",,r",,,"  230",",,r"
"RSM00024661","2010-07-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,,"  282",",,r","  126",",,r",,,"  210",",,r"
"RSM00024661","2010-07-18","64.0","130.3","208.0","SEGEN KYUEL, RS","  302",",,r",,,"  177",",,r","  146",",,r",,,"  153",",,r"
"RSM00024661","2010-07-19","64.0","130.3","208.0","SEGEN KYUEL, RS","  540",",,r",,,"  210",",,r","  141",",,r",,,"  163",",,r"
"RSM00024661","2010-07-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  294",",,r","  150",",,r",,,"  221",",,r"
"RSM00024661","2010-07-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  304",",,r","  136",",,r",,,"  230",",,r"
"RSM00024661","2010-07-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  326",",,r","  126",",,r",,,"  237",",,r"
"RSM00024661","2010-07-23","64.0","130.3","208.0","SEGEN KYUEL, RS","   22",",,r",,,"  321",",,r","  155",",,r",,,"  220",",,r"
"RSM00024661","2010-07-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  268",",,r","  124",",,r",,,"  201",",,r"
"RSM00024661","2010-07-25","64.0","130.3","208.0","SEGEN KYUEL, RS","   67",",,r",,,"  253",",,r","  123",",,r",,,"  189",",,r"
"RSM00024661","2010-07-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  199",",,r","  139",",,r",,,"  168",",,r"
"RSM00024661","2010-07-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  259",",,r","  143",",,r",,,"  197",",,r"
"RSM00024661","2010-07-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    1",",,r",,,"  275",",,r","  101",",,r",,,"  189",",,r"
"RSM00024661","2010-07-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  281",",,r","  143",",,r",,,"  211",",,r"
"RSM00024661","2010-07-30","64.0","130.3","208.0","SEGEN KYUEL, RS","  204",",,r",,,"  260",",,r","  157",",,r",,,"  181",",,r"
"RSM00024661","2010-07-31","64.0","130.3","208.0","SEGEN KYUEL, RS","   67",",,r",,,"  188",",,r","  122",",,r",,,"  157",",,r"
"RSM00024661","2010-08-01","64.0","130.3","208.0","SEGEN KYUEL, RS","  186",",,r",,,"  132",",,r","  101",",,r",,,"  113",",,r"
"RSM00024661","2010-08-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  127",",,r","   94",",,r",,,"  105",",,r"
"RSM00024661","2010-08-03","64.0","130.3","208.0","SEGEN KYUEL, RS","   34",",,r",,,"  130",",,r","   59",",,r",,,"  100",",,r"
"RSM00024661","2010-08-04","64.0","130.3","208.0","SEGEN KYUEL, RS","   30",",,r",,,"  155",",,r","   80",",,r",,,"  114",",,r"
"RSM00024661","2010-08-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  162",",,r","   96",",,r",,,"  124",",,r"
"RSM00024661","2010-08-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  243",",,r","   66",",,r",,,"  152",",,r"
"RSM00024661","2010-08-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  253",",,r","  127",",,r",,,"  170",",,r"
"RSM00024661","2010-08-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  237",",,r","   76",",,r",,,"  161",",,r"
"RSM00024661","2010-08-09","64.0","130.3","208.0","SEGEN KYUEL, RS","  118",",,r",,,"  146",",,r","  103",",,r",,,"  122",",,r"
"RSM00024661","2010-08-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    1",",,r",,,"  241",",,r","  111",",,r",,,"  164",",,r"
"RSM00024661","2010-08-11","64.0","130.3","208.0","SEGEN KYUEL, RS","   87",",,r",,,"  284",",,r","  139",",,r",,,"  206",",,r"
"RSM00024661","2010-08-12","64.0","130.3","208.0","SEGEN KYUEL, RS","   31",",,r",,,"  243",",,r","  101",",,r",,,"  175",",,r"
"RSM00024661","2010-08-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  197",",,r","   76",",,r",,,"  136",",,r"
"RSM00024661","2010-08-14","64.0","130.3","208.0","SEGEN KYUEL, RS","   29",",,r",,,"  142",",,r","   36",",,r",,,"   98",",,r"
"RSM00024661","2010-08-15","64.0","130.3","208.0","SEGEN KYUEL, RS","   21",",,r",,,"  204",",,r","   96",",,r",,,"  143",",,r"
"RSM00024661","2010-08-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  236",",,r","   82",",,r",,,"  159",",,r"
"RSM00024661","2010-08-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  251",",,r","  107",",,r",,,"  165",",,r"
"RSM00024661","2010-08-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  223",",,r","   41",",,r",,,"  135",",,r"
"RSM00024661","2010-08-19","64.0","130.3","208.0","SEGEN KYUEL, RS","   63",",,r",,,"  177",",,r","   91",",,r",,,"  126",",,r"
"RSM00024661","2010-08-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  244",",,r","   37",",,r",,,"  141",",,r"
"RSM00024661","2010-08-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  243",",,r","   64",",,r",,,"  160",",,r"
"RSM00024661","2010-08-22","64.0","130.3","208.0","SEGEN KYUEL, RS","   18",",,r",,,"  162",",,r","   38",",,r",,,"  112",",,r"
"RSM00024661","2010-08-23","64.0","130.3","208.0","SEGEN KYUEL, RS","   39",",,r",,,"  174",",,r","   71",",,r",,,"  114",",,r"
"RSM00024661","2010-08-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    1",",,r",,,"  213",",,r","   98",",,r",,,"  143",",,r"
"RSM00024661","2010-08-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  253",",,r","   26",",,r",,,"  138",",,r"
"RSM00024661","2010-08-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  252",",,r","  113",",,r",,,"  168",",,r"
"RSM00024661","2010-08-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  195",",,r","   -8",",,r",,,"  102",",,r"
"RSM00024661","2010-08-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  204",",,r","    1",",,r",,,"  103",",,r"
"RSM00024661","2010-08-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,,"  165",",,r","   69",",,r",,,"  113",",,r"
"RSM00024661","2010-08-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  243",",,r","    5",",,r",,,"  125",",,r"
"RSM00024661","2010-08-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  226",",,r","    4",",,r",,,"  121",",,r"
"RSM00024661","2010-09-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  217",",,r","   19",",,r",,,"  116",",,r"
"RSM00024661","2010-09-02","64.0","130.3","208.0","SEGEN KYUEL, RS","  180",",,r",,,"  168",",,r","   92",",,r",,,"  119",",,r"
"RSM00024661","2010-09-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  162",",,r","   36",",,r",,,"   95",",,r"
"RSM00024661","2010-09-04","64.0","130.3","208.0","SEGEN KYUEL, RS","   60",",,r",,,"   95",",,r","   43",",,r",,,"   56",",,r"
"RSM00024661","2010-09-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  143",",,r","   19",",,r",,,"   80",",,r"
"RSM00024661","2010-09-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  109",",,r","   73",",,r",,,"   85",",,r"
"RSM00024661","2010-09-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    8",",,r",,,"  128",",,r","   -4",",,r",,,"   56",",,r"
"RSM00024661","2010-09-08","64.0","130.3","208.0","SEGEN KYUEL, RS","   62",",,r",,,"   97",",,r","   45",",,r",,,"   63",",,r"
"RSM00024661","2010-09-09","64.0","130.3","208.0","SEGEN KYUEL, RS","   61",",,r",,,"  119",",,r","   46",",,r",,,"   73",",,r"
"RSM00024661","2010-09-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  167",",,r","   24",",,r",,,"   93",",,r"
"RSM00024661","2010-09-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,,"  138",",,r","  -29",",,r",,,"   44",",,r"
"RSM00024661","2010-09-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  122",",,r","  -32",",,r",,,"   43",",,r"
"RSM00024661","2010-09-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  167",",,r","   11",",,r",,,"   69",",,r"
"RSM00024661","2010-09-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   82",",,r","   -7",",,r",,,"   33",",,r"
"RSM00024661","2010-09-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   73",",,r","  -35",",,r",,,"   15",",,r"
"RSM00024661","2010-09-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   97",",,r","  -24",",,r",,,"   24",",,r"
"RSM00024661","2010-09-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   93",",,r","  -71",",,r",,,"    2",",,r"
"RSM00024661","2010-09-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   79",",,r","  -39",",,r",,,"   14",",,r"
"RSM00024661","2010-09-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   98",",,r","   15",",,r",,,"   52",",,r"
"RSM00024661","2010-09-20","64.0","130.3","208.0","SEGEN KYUEL, RS","   29",",,r",,,"   79",",,r","   -2",",,r",,,"   26",",,r"
"RSM00024661","2010-09-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   59",",,r","  -14",",,r",,,"   12",",,r"
"RSM00024661","2010-09-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   63",",,r","  -29",",,r",,,"   24",",,r"
"RSM00024661","2010-09-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   77",",,r","    4",",,r",,,"   32",",,r"
"RSM00024661","2010-09-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   95",",,r","   23",",,r",,,"   47",",,r"
"RSM00024661","2010-09-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   63",",,r","   17",",,r",,,"   39",",,r"
"RSM00024661","2010-09-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  101",",,r","    2",",,r",,,"   48",",,r"
"RSM00024661","2010-09-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r",,,"   90",",,r","  -61",",,r",,,"   11",",,r"
"RSM00024661","2010-09-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   48",",,r","  -16",",,r",,,"    7",",,r"
"RSM00024661","2010-09-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    8",",,r","   10",",,S","   46",",,r","  -15",",,r",,,"   10",",,r"
"RSM00024661","2010-09-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   56",",,r","  -36",",,r",,,"    9",",,r"
"RSM00024661","2010-10-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"    2",",,r"," -102",",,r",,,"  -45",",,r"
"RSM00024661","2010-10-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"    4",",,r"," -132",",,r",,,"  -68",",,r"
"RSM00024661","2010-10-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   21",",,r"," -110",",,r",,,"  -37",",,r"
"RSM00024661","2010-10-04","64.0","130.3","208.0","SEGEN KYUEL, RS","   72",",,r","   51",",,S","  -10",",,r","  -41",",,r",,,"  -28",",,r"
"RSM00024661","2010-10-05","64.0","130.3","208.0","SEGEN KYUEL, RS","   29",",,r","   99",",,S","    0",",,r","  -44",",,r",,,"  -26",",,r"
"RSM00024661","2010-10-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r","   89",",,S","   32",",,r","  -27",",,r",,,"   -4",",,r"
"RSM00024661","2010-10-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    6",",,r","   79",",,S","    4",",,r"," -159",",,r",,,"  -63",",,r"
"RSM00024661","2010-10-08","64.0","130.3","208.0","SEGEN KYUEL, RS","   92",",,r","  170",",,S","  -18",",,r","  -50",",,r",,,"  -35",",,r"
"RSM00024661","2010-10-09","64.0","130.3","208.0","SEGEN KYUEL, RS","   61",",,r","  180",",,S","  -12",",,r","  -44",",,r",,,"  -22",",,r"
"RSM00024661","2010-10-10","64.0","130.3","208.0","SEGEN KYUEL, RS","  109",",,r","  361",",,S","    6",",,r","  -46",",,r",,,"  -21",",,r"
"RSM00024661","2010-10-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  310",",,S","   -3",",,r"," -144",",,r",,,"  -63",",,r"
"RSM00024661","2010-10-12","64.0","130.3","208.0","SEGEN KYUEL, RS","   29",",,r","  269",",,S","  -30",",,r"," -116",",,r",,,"  -50",",,r"
"RSM00024661","2010-10-13","64.0","130.3","208.0","SEGEN KYUEL, RS","   71",",,r","  330",",,S","  -12",",,r","  -95",",,r",,,"  -48",",,r"
"RSM00024661","2010-10-14","64.0","130.3","208.0","SEGEN KYUEL, RS","   43",",,r","  381",",,S","  -92",",,r"," -118",",,r",,," -106",",,r"
"RSM00024661","2010-10-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r","  371",",,S","  -73",",,r"," -233",",,r",,," -143",",,r"
"RSM00024661","2010-10-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  330",",,S"," -125",",,r"," -308",",,r",,," -227",",,r"
"RSM00024661","2010-10-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    9",",,r","  330",",,S"," -119",",,r"," -296",",,r",,," -207",",,r"
"RSM00024661","2010-10-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  320",",,S","  -90",",,r"," -316",",,r",,," -228",",,r"
"RSM00024661","2010-10-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r","  320",",,S"," -120",",,r"," -292",",,r",,," -211",",,r"
"RSM00024661","2010-10-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r","  310",",,S"," -131",",,r"," -229",",,r",,," -156",",,r"
"RSM00024661","2010-10-21","64.0","130.3","208.0","SEGEN KYUEL, RS","   17",",,r","  310",",,S","  -81",",,r"," -133",",,r",,," -111",",,r"
"RSM00024661","2010-10-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r","  310",",,S"," -101",",,r"," -224",",,r",,," -157",",,r"
"RSM00024661","2010-10-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  310",",,S"," -122",",,r"," -239",",,r",,," -197",",,r"
"RSM00024661","2010-10-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  290",",,S","  -95",",,r"," -250",",,r",,," -149",",,r"
"RSM00024661","2010-10-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -105",",,r"," -222",",,r",,," -143",",,r"
"RSM00024661","2010-10-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r","  269",",,S"," -173",",,r"," -311",",,r",,," -233",",,r"
"RSM00024661","2010-10-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    6",",,r","  279",",,S"," -151",",,r"," -203",",,r",,," -182",",,r"
"RSM00024661","2010-10-28","64.0","130.3","208.0","SEGEN KYUEL, RS","   13",",,r","  290",",,S"," -144",",,r"," -199",",,r",,," -177",",,r"
"RSM00024661","2010-10-29","64.0","130.3","208.0","SEGEN KYUEL, RS","   11",",,r","  300",",,S"," -171",",,r"," -227",",,r",,," -189",",,r"
"RSM00024661","2010-10-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r","  300",",,S"," -164",",,r"," -257",",,r",,," -194",",,r"
"RSM00024661","2010-10-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r","  300",",,S"," -249",",,r"," -330",",,r",,," -288",",,r"
"RSM00024661","2010-11-01","64.0","130.3","208.0","SEGEN KYUEL, RS","   21",",,r","  310",",,S"," -210",",,r"," -370",",,r",,," -272",",,r"
"RSM00024661","2010-11-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r","  320",",,S"," -149",",,r"," -210",",,r",,," -186",",,r"
"RSM00024661","2010-11-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  320",",,S"," -123",",,r"," -224",",,r",,," -153",",,r"
"RSM00024661","2010-11-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  320",",,S"," -161",",,r"," -265",",,r",,," -211",",,r"
"RSM00024661","2010-11-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  320",",,S"," -149",",,r"," -296",",,r",,," -244",",,r"
"RSM00024661","2010-11-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  320",",,S"," -195",",,r"," -330",",,r",,," -281",",,r"
"RSM00024661","2010-11-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  310",",,S"," -229",",,r"," -354",",,r",,," -297",",,r"
"RSM00024661","2010-11-08","64.0","130.3","208.0","SEGEN KYUEL, RS","   17",",,r","  330",",,S"," -183",",,r"," -267",",,r",,," -231",",,r"
"RSM00024661","2010-11-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  361",",,S"," -223",",,r"," -330",",,r",,," -280",",,r"
"RSM00024661","2010-11-10","64.0","130.3","208.0","SEGEN KYUEL, RS","   10",",,r","  351",",,S"," -148",",,r"," -253",",,r",,," -177",",,r"
"RSM00024661","2010-11-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r","  361",",,S"," -135",",,r"," -161",",,r",,," -150",",,r"
"RSM00024661","2010-11-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r","  351",",,S"," -153",",,r"," -169",",,r",,," -158",",,r"
"RSM00024661","2010-11-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r","  351",",,S"," -132",",,r"," -256",",,r",,," -172",",,r"
"RSM00024661","2010-11-14","64.0","130.3","208.0","SEGEN KYUEL, RS","   22",",,r","  351",",,S"," -154",",,r"," -171",",,r",,," -162",",,r"
"RSM00024661","2010-11-15","64.0","130.3","208.0","SEGEN KYUEL, RS","   14",",,r","  371",",,S"," -166",",,r"," -198",",,r",,," -179",",,r"
"RSM00024661","2010-11-16","64.0","130.3","208.0","SEGEN KYUEL, RS","   26",",,r","  371",",,S"," -139",",,r"," -205",",,r",,," -172",",,r"
"RSM00024661","2010-11-17","64.0","130.3","208.0","SEGEN KYUEL, RS","   35",",,r","  351",",,S"," -120",",,r"," -142",",,r",,," -129",",,r"
"RSM00024661","2010-11-18","64.0","130.3","208.0","SEGEN KYUEL, RS","  115",",,r","  470",",,S","  -50",",,r"," -130",",,r",,," -101",",,r"
"RSM00024661","2010-11-19","64.0","130.3","208.0","SEGEN KYUEL, RS","  124",",,r","  620",",,S","  -37",",,r"," -124",",,r",,,"  -75",",,r"
"RSM00024661","2010-11-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    8",",,r","  660",",,S"," -124",",,r"," -256",",,r",,," -186",",,r"
"RSM00024661","2010-11-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  640",",,S"," -256",",,r"," -340",",,r",,," -303",",,r"
"RSM00024661","2010-11-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r","  599",",,S"," -226",",,r"," -283",",,r",,," -243",",,r"
"RSM00024661","2010-11-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  579",",,S"," -251",",,r"," -334",",,r",,," -286",",,r"
"RSM00024661","2010-11-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r","  579",",,S"," -289",",,r"," -382",",,r",,," -346",",,r"
"RSM00024661","2010-11-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  569",",I,S"," -381",",,r"," -454",",,r",,," -429",",,r"
"RSM00024661","2010-11-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",I,r","  671",",I,S"," -400",",,r"," -473",",,r",,," -442",",,r"
"RSM00024661","2010-11-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  559",",,S"," -420",",,r"," -474",",,r",,," -450",",,r"
"RSM00024661","2010-11-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  559",",,S"," -461",",,r"," -504",",,r",,," -484",",,r"
"RSM00024661","2010-11-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  559",",,S"," -473",",,r"," -512",",,r",,," -497",",,r"
"RSM00024661","2010-11-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  559",",,S"," -473",",,r"," -510",",,r",,," -495",",,r"
"RSM00024661","2010-12-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  559",",,S"," -485",",,r"," -522",",,r",,," -507",",,r"
"RSM00024661","2010-12-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  551",",,S"," -485",",,r"," -533",",,r",,," -514",",,r"
"RSM00024661","2010-12-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  551",",,S"," -472",",,r"," -528",",,r",,," -502",",,r"
"RSM00024661","2010-12-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  551",",,S"," -294",",,r"," -499",",,r",,," -390",",,r"
"RSM00024661","2010-12-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r","  551",",,S"," -269",",,r"," -408",",,r",,," -326",",,r"
"RSM00024661","2010-12-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r","  551",",,S"," -408",",,r"," -467",",,r",,," -445",",,r"
"RSM00024661","2010-12-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    6",",,r","  551",",,S"," -334",",,r"," -445",",,r",,," -397",",,r"
"RSM00024661","2010-12-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r","  559",",,S"," -321",",,r"," -418",",,r",,," -372",",,r"
"RSM00024661","2010-12-09","64.0","130.3","208.0","SEGEN KYUEL, RS","   11",",,r","  559",",,S"," -282",",,r"," -396",",,r",,," -321",",,r"
"RSM00024661","2010-12-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r","  551",",,S"," -323",",,r"," -413",",,r",,," -353",",,r"
