"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00022907","1979-02-01","60.08","26.97","6.0","GOGLAND, RS","   10",",,r","  -35",",,r","  -60",",,r","  -48",",,r"
"RSM00022907","1979-02-02","60.08","26.97","6.0","GOGLAND, RS","   73",",,r","   -8",",,r","  -41",",,r","  -27",",,r"
"RSM00022907","1979-02-03","60.08","26.97","6.0","GOGLAND, RS","   64",",,r","   -6",",,r","  -67",",,r","  -36",",,r"
"RSM00022907","1979-02-04","60.08","26.97","6.0","GOGLAND, RS","   34",",,r","  -10",",,r","  -66",",,r","  -29",",,r"
"RSM00022907","1979-02-05","60.08","26.97","6.0","GOGLAND, RS","    5",",,r","  -49",",,r"," -180",",,r"," -113",",,r"
"RSM00022907","1979-02-06","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r"," -169",",,r"," -215",",,r"," -183",",,r"
"RSM00022907","1979-02-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -73",",,r"," -232",",,r"," -170",",,r"
"RSM00022907","1979-02-08","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  -49",",,r","  -86",",,r","  -62",",,r"
"RSM00022907","1979-02-09","60.08","26.97","6.0","GOGLAND, RS","   28",",,r","  -80",",,r"," -108",",,r","  -93",",,r"
"RSM00022907","1979-02-10","60.08","26.97","6.0","GOGLAND, RS","    4",",,r","  -84",",,r"," -125",",,r"," -104",",,r"
"RSM00022907","1979-02-11","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r"," -122",",,r"," -199",",,r"," -171",",,r"
"RSM00022907","1979-02-12","60.08","26.97","6.0","GOGLAND, RS","   13",",,r","  -71",",,r"," -180",",,r"," -126",",,r"
"RSM00022907","1979-02-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r"," -161",",,r"," -227",",,r"," -202",",,r"
"RSM00022907","1979-02-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r"," -211",",,r"," -255",",,r"," -237",",,r"
"RSM00022907","1979-02-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r"," -157",",,r"," -267",",,r"," -214",",,r"
"RSM00022907","1979-02-16","60.08","26.97","6.0","GOGLAND, RS","    0",",,r"," -111",",,r"," -169",",,r"," -144",",,r"
"RSM00022907","1979-02-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -58",",,r"," -115",",,r","  -80",",,r"
"RSM00022907","1979-02-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -57",",,r"," -114",",,r","  -85",",,r"
"RSM00022907","1979-02-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -87",",,r"," -141",",,r"," -106",",,r"
"RSM00022907","1979-02-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -22",",,r"," -103",",,r","  -70",",,r"
"RSM00022907","1979-02-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -25",",,r","  -61",",,r","  -47",",,r"
"RSM00022907","1979-02-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -21",",,r","  -97",",,r","  -68",",,r"
"RSM00022907","1979-02-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -51",",,r"," -103",",,r","  -78",",,r"
"RSM00022907","1979-02-24","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  -31",",,r","  -69",",,r","  -45",",,r"
"RSM00022907","1979-02-25","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  -19",",,r","  -51",",,r","  -38",",,r"
"RSM00022907","1979-02-26","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","    6",",,r","  -30",",,r","  -10",",,r"
"RSM00022907","1979-02-27","60.08","26.97","6.0","GOGLAND, RS","    6",",,r","    7",",,r","  -17",",,r","    1",",,r"
"RSM00022907","1979-02-28","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","    6",",,r","  -64",",,r","  -33",",,r"
"RSM00022907","1979-03-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   20",",,r","    0",",,r","    9",",,r"
"RSM00022907","1979-03-02","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","    9",",,r","  -11",",,r","   -3",",,r"
"RSM00022907","1979-03-03","60.08","26.97","6.0","GOGLAND, RS","   14",",,r","   22",",,r","   -6",",,r","    8",",,r"
"RSM00022907","1979-03-04","60.08","26.97","6.0","GOGLAND, RS","   11",",,r","   25",",,r","    4",",,r","   15",",,r"
"RSM00022907","1979-03-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   19",",,r","   -2",",,r","   10",",,r"
"RSM00022907","1979-03-06","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   17",",,r","   12",",,r","   15",",,r"
"RSM00022907","1979-03-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   43",",,r","  -16",",,r","   14",",,r"
"RSM00022907","1979-03-08","60.08","26.97","6.0","GOGLAND, RS","   12",",,r","   31",",,r","   -5",",,r","    1",",,r"
"RSM00022907","1979-03-09","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   12",",,r","   -5",",,r","    4",",,r"
"RSM00022907","1979-03-10","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","    9",",,r","   -6",",,r","    1",",,r"
"RSM00022907","1979-03-11","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   13",",,r","   -7",",,r","    3",",,r"
"RSM00022907","1979-03-12","60.08","26.97","6.0","GOGLAND, RS","   15",",,r","    8",",,r","  -15",",,r","   -1",",,r"
"RSM00022907","1979-03-13","60.08","26.97","6.0","GOGLAND, RS","   30",",,r","   -3",",,r","  -24",",,r","  -15",",,r"
"RSM00022907","1979-03-14","60.08","26.97","6.0","GOGLAND, RS","   26",",,r","   -4",",,r","  -38",",,r","  -18",",,r"
"RSM00022907","1979-03-15","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","  -11",",,r","  -55",",,r","  -31",",,r"
"RSM00022907","1979-03-16","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  -54",",,r"," -166",",,r"," -129",",,r"
"RSM00022907","1979-03-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r"," -116",",,r"," -167",",,r"," -144",",,r"
"RSM00022907","1979-03-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -84",",,r"," -178",",,r"," -135",",,r"
"RSM00022907","1979-03-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -62",",,r"," -148",",,r","  -96",",,r"
"RSM00022907","1979-03-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  -17",",,r","  -93",",,r","  -56",",,r"
"RSM00022907","1979-03-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   -9",",,r","  -60",",,r","  -35",",,r"
"RSM00022907","1979-03-22","60.08","26.97","6.0","GOGLAND, RS","   49",",,r","   33",",,r","  -20",",,r","   13",",,r"
"RSM00022907","1979-03-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   45",",,r","    4",",,r","   19",",,r"
"RSM00022907","1979-03-24","60.08","26.97","6.0","GOGLAND, RS","   17",",,r","   13",",,r","  -10",",,r","    3",",,r"
"RSM00022907","1979-03-25","60.08","26.97","6.0","GOGLAND, RS","    5",",,r","   15",",,r","  -16",",,r","   -1",",,r"
"RSM00022907","1979-03-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   35",",,r","  -20",",,r","    3",",,r"
"RSM00022907","1979-03-27","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   26",",,r","  -13",",,r","    8",",,r"
"RSM00022907","1979-03-28","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   38",",,r","    1",",,r","   16",",,r"
"RSM00022907","1979-03-29","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   41",",,r","  -45",",,r","   -1",",,r"
"RSM00022907","1979-03-30","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   19",",,r","  -16",",,r","    3",",,r"
"RSM00022907","1979-03-31","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   13",",,r","    3",",,r","    8",",,r"
"RSM00022907","1979-04-01","60.08","26.97","6.0","GOGLAND, RS","   18",",,r","   19",",,r","    7",",,r","   12",",,r"
"RSM00022907","1979-04-02","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   31",",,r","   11",",,r","   17",",,r"
"RSM00022907","1979-04-03","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   22",",,r","    6",",,r","   15",",,r"
"RSM00022907","1979-04-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   18",",,r","    1",",,r","    7",",,r"
"RSM00022907","1979-04-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   33",",,r","   -8",",,r","    8",",,r"
"RSM00022907","1979-04-06","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   28",",,r","  -34",",,r","   -4",",,r"
"RSM00022907","1979-04-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   38",",,r","  -29",",,r","   -2",",,r"
"RSM00022907","1979-04-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   40",",,r","  -51",",,r","  -12",",,r"
"RSM00022907","1979-04-09","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   33",",,r","  -38",",,r","    0",",,r"
"RSM00022907","1979-04-10","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   53",",,r","  -15",",,r","    8",",,r"
"RSM00022907","1979-04-11","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   24",",,r","  -30",",,r","    1",",,r"
"RSM00022907","1979-04-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   50",",,r","   -6",",,r","   27",",,r"
"RSM00022907","1979-04-13","60.08","26.97","6.0","GOGLAND, RS","   13",",,r","   55",",,r","   -9",",,r","   20",",,r"
"RSM00022907","1979-04-14","60.08","26.97","6.0","GOGLAND, RS","   72",",,r","   16",",,r","  -19",",,r","   -4",",,r"
"RSM00022907","1979-04-15","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   -6",",,r","  -74",",,r","  -36",",,r"
"RSM00022907","1979-04-16","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   10",",,r","  -70",",,r","  -33",",,r"
"RSM00022907","1979-04-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   16",",,r","  -48",",,r","  -18",",,r"
"RSM00022907","1979-04-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   21",",,r","  -24",",,r","   -7",",,r"
"RSM00022907","1979-04-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","    8",",,r","  -56",",,r","  -24",",,r"
"RSM00022907","1979-04-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   16",",,r","  -72",",,r","  -28",",,r"
"RSM00022907","1979-04-21","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   35",",,r","  -33",",,r","    2",",,r"
"RSM00022907","1979-04-22","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   33",",,r","   -2",",,r","   14",",,r"
"RSM00022907","1979-04-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   31",",,r","  -21",",,r","   15",",,r"
"RSM00022907","1979-04-24","60.08","26.97","6.0","GOGLAND, RS","    7",",,r","   34",",,r","    9",",,r","   17",",,r"
"RSM00022907","1979-04-25","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","   43",",,r","   11",",,r","   25",",,r"
"RSM00022907","1979-04-26","60.08","26.97","6.0","GOGLAND, RS","   22",",,r","  152",",,r","   17",",,r","   59",",,r"
"RSM00022907","1979-04-27","60.08","26.97","6.0","GOGLAND, RS","   30",",,r","  115",",,r","   25",",,r","   57",",,r"
"RSM00022907","1979-04-28","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   50",",,r","    1",",,r","   23",",,r"
"RSM00022907","1979-04-29","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   98",",,r","   -5",",,r","   38",",,r"
"RSM00022907","1979-04-30","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  112",",,r","   36",",,r","   72",",,r"
"RSM00022907","1979-05-01","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","  102",",,r","   35",",,r","   59",",,r"
"RSM00022907","1979-05-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   78",",,r","   18",",,r","   47",",,r"
"RSM00022907","1979-05-03","60.08","26.97","6.0","GOGLAND, RS","   41",",,r","   99",",,r","   30",",,r","   49",",,r"
"RSM00022907","1979-05-04","60.08","26.97","6.0","GOGLAND, RS","   44",",,r","   62",",,r","   19",",,r","   35",",,r"
"RSM00022907","1979-05-05","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","   93",",,r","   16",",,r","   40",",,r"
"RSM00022907","1979-05-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   95",",,r","   -3",",,r","   50",",,r"
"RSM00022907","1979-05-07","60.08","26.97","6.0","GOGLAND, RS","   89",",,r","   59",",,r","   20",",,r","   32",",,r"
"RSM00022907","1979-05-08","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","   69",",,r","   21",",,r","   44",",,r"
"RSM00022907","1979-05-09","60.08","26.97","6.0","GOGLAND, RS","   14",",,r","  125",",,r","   45",",,r","   77",",,r"
"RSM00022907","1979-05-10","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","  102",",,r","   16",",,r","   57",",,r"
"RSM00022907","1979-05-11","60.08","26.97","6.0","GOGLAND, RS","   78",",,r","   67",",,r","   32",",,r","   42",",,r"
"RSM00022907","1979-05-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   76",",,r","   30",",,r","   49",",,r"
"RSM00022907","1979-05-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   79",",,r","   40",",,r","   53",",,r"
"RSM00022907","1979-05-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   87",",,r","   30",",,r","   55",",,r"
"RSM00022907","1979-05-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   88",",,r","   53",",,r","   66",",,r"
"RSM00022907","1979-05-16","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","  114",",,r","   53",",,r","   81",",,r"
"RSM00022907","1979-05-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  267",",,r","   58",",,r","  136",",,r"
"RSM00022907","1979-05-18","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  208",",,r","   72",",,r","  150",",,r"
"RSM00022907","1979-05-19","60.08","26.97","6.0","GOGLAND, RS","   14",",,r","  135",",,r","   76",",,r","  103",",,r"
"RSM00022907","1979-05-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","   96",",,r","   60",",,r","   71",",,r"
"RSM00022907","1979-05-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  109",",,r","    4",",,r","   69",",,r"
"RSM00022907","1979-05-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  208",",,r","   69",",,r","  133",",,r"
"RSM00022907","1979-05-23","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  202",",,r","   98",",,r","  147",",,r"
"RSM00022907","1979-05-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  165",",,r","   83",",,r","  116",",,r"
"RSM00022907","1979-05-25","60.08","26.97","6.0","GOGLAND, RS","   33",",,r","  254",",,r","  118",",,r","  165",",,r"
"RSM00022907","1979-05-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  236",",,r","   69",",,r","  122",",,r"
"RSM00022907","1979-05-27","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  155",",,r","   60",",,r","  100",",,r"
"RSM00022907","1979-05-28","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  170",",,r","   99",",,r","  126",",,r"
"RSM00022907","1979-05-29","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  190",",,r","   94",",,r","  128",",,r"
"RSM00022907","1979-05-30","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  196",",,r","   77",",,r","  127",",,r"
"RSM00022907","1979-05-31","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  184",",,r","  115",",,r","  143",",,r"
"RSM00022907","1979-06-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  190",",,r","  123",",,r","  155",",,r"
"RSM00022907","1979-06-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  188",",,r","   82",",,r","  134",",,r"
"RSM00022907","1979-06-03","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  189",",,r","  125",",,r","  157",",,r"
"RSM00022907","1979-06-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  167",",,r","   90",",,r","  137",",,r"
"RSM00022907","1979-06-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  184",",,r","  106",",,r","  139",",,r"
"RSM00022907","1979-06-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  174",",,r","   63",",,r","  125",",,r"
"RSM00022907","1979-06-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  193",",,r","   89",",,r","  141",",,r"
"RSM00022907","1979-06-08","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","  197",",,r","  128",",,r","  157",",,r"
"RSM00022907","1979-06-09","60.08","26.97","6.0","GOGLAND, RS","    6",",,r","  190",",,r","  104",",,r","  143",",,r"
"RSM00022907","1979-06-10","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","  129",",,r","   84",",,r","   98",",,r"
"RSM00022907","1979-06-11","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  130",",,r","   81",",,r","  100",",,r"
"RSM00022907","1979-06-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  143",",,r","   86",",,r","  117",",,r"
"RSM00022907","1979-06-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  169",",,r","  104",",,r","  135",",,r"
"RSM00022907","1979-06-14","60.08","26.97","6.0","GOGLAND, RS","   36",",,r","  168",",,r","  121",",,r","  140",",,r"
"RSM00022907","1979-06-15","60.08","26.97","6.0","GOGLAND, RS","   84",",,r","  140",",,r","   65",",,r","  102",",,r"
"RSM00022907","1979-06-16","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  192",",,r","   93",",,r","  132",",,r"
"RSM00022907","1979-06-17","60.08","26.97","6.0","GOGLAND, RS","   17",",,r","  175",",,r","  122",",,r","  144",",,r"
"RSM00022907","1979-06-18","60.08","26.97","6.0","GOGLAND, RS","   13",",,r","  128",",,r","   97",",,r","  117",",,r"
"RSM00022907","1979-06-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  146",",,r","   86",",,r","  114",",,r"
"RSM00022907","1979-06-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  154",",,r","   99",",,r","  126",",,r"
"RSM00022907","1979-06-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  184",",,r","  105",",,r","  138",",,r"
"RSM00022907","1979-06-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  197",",,r","  121",",,r","  155",",,r"
"RSM00022907","1979-06-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  204",",,r","  150",",,r","  174",",,r"
"RSM00022907","1979-06-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  226",",,r","  147",",,r","  188",",,r"
"RSM00022907","1979-06-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  226",",,r","  105",",,r","  167",",,r"
"RSM00022907","1979-06-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  246",",,r","  147",",,r","  184",",,r"
"RSM00022907","1979-06-27","60.08","26.97","6.0","GOGLAND, RS","   28",",,r","  184",",,r","  106",",,r","  147",",,r"
"RSM00022907","1979-06-28","60.08","26.97","6.0","GOGLAND, RS","   26",",,r","  156",",,r","  121",",,r","  139",",,r"
"RSM00022907","1979-06-29","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  152",",,r","  128",",,r","  136",",,r"
"RSM00022907","1979-06-30","60.08","26.97","6.0","GOGLAND, RS","   31",",,r","  156",",,r","  130",",,r","  143",",,r"
"RSM00022907","1979-07-01","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  165",",,r","  115",",,r","  135",",,r"
"RSM00022907","1979-07-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  160",",,r","   86",",,r","  127",",,r"
"RSM00022907","1979-07-03","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  166",",,r","  124",",,r","  138",",,r"
"RSM00022907","1979-07-04","60.08","26.97","6.0","GOGLAND, RS","   18",",,r","  155",",,r","  119",",,r","  133",",,r"
"RSM00022907","1979-07-05","60.08","26.97","6.0","GOGLAND, RS","    7",",,r","  149",",,r","   84",",,r","  121",",,r"
"RSM00022907","1979-07-06","60.08","26.97","6.0","GOGLAND, RS","   25",",,r","  146",",,r","   76",",,r","  120",",,r"
"RSM00022907","1979-07-07","60.08","26.97","6.0","GOGLAND, RS","  335",",,r","  161",",,r","  136",",,r","  147",",,r"
"RSM00022907","1979-07-08","60.08","26.97","6.0","GOGLAND, RS","   61",",,r","  169",",,r","  145",",,r","  155",",,r"
"RSM00022907","1979-07-09","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  185",",,r","  120",",,r","  160",",,r"
"RSM00022907","1979-07-10","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  177",",,r","  143",",,r","  161",",,r"
"RSM00022907","1979-07-11","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  195",",,r","  136",",,r","  162",",,r"
"RSM00022907","1979-07-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  194",",,r","  110",",,r","  159",",,r"
"RSM00022907","1979-07-13","60.08","26.97","6.0","GOGLAND, RS","   88",",,r","  183",",,r","  119",",,r","  155",",,r"
"RSM00022907","1979-07-14","60.08","26.97","6.0","GOGLAND, RS","  110",",,r","  205",",,r","  163",",,r","  180",",,r"
"RSM00022907","1979-07-15","60.08","26.97","6.0","GOGLAND, RS","  194",",,r","  199",",,r","  155",",,r","  169",",,r"
"RSM00022907","1979-07-16","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  176",",,r","  144",",,r","  158",",,r"
"RSM00022907","1979-07-17","60.08","26.97","6.0","GOGLAND, RS","   41",",,r","  178",",,r","  153",",,r","  158",",,r"
"RSM00022907","1979-07-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  185",",,r","  148",",,r","  161",",,r"
"RSM00022907","1979-07-19","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  192",",,r","  119",",,r","  160",",,r"
"RSM00022907","1979-07-20","60.08","26.97","6.0","GOGLAND, RS","  101",",,r","  168",",,r","  137",",,r","  151",",,r"
"RSM00022907","1979-07-21","60.08","26.97","6.0","GOGLAND, RS","    1",",,r","  169",",,r","  136",",,r","  148",",,r"
"RSM00022907","1979-07-22","60.08","26.97","6.0","GOGLAND, RS","    6",",,r","  162",",,r","  129",",,r","  142",",,r"
"RSM00022907","1979-07-23","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  184",",,r","  133",",,r","  147",",,r"
"RSM00022907","1979-07-24","60.08","26.97","6.0","GOGLAND, RS","    4",",,r","  179",",,r","  137",",,r","  155",",,r"
"RSM00022907","1979-07-25","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","  168",",,r","  140",",,r","  153",",,r"
"RSM00022907","1979-07-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  184",",,r","  133",",,r","  156",",,r"
"RSM00022907","1979-07-27","60.08","26.97","6.0","GOGLAND, RS","   52",",,r","  179",",,r","  104",",,r","  149",",,r"
"RSM00022907","1979-07-28","60.08","26.97","6.0","GOGLAND, RS","    7",",,r","  169",",,r","  115",",,r","  157",",,r"
"RSM00022907","1979-07-29","60.08","26.97","6.0","GOGLAND, RS","   25",",,r","  171",",,r","  119",",,r","  149",",,r"
"RSM00022907","1979-07-30","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  188",",,r","  112",",,r","  160",",,r"
"RSM00022907","1979-07-31","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  196",",,r","  160",",,r","  180",",,r"
"RSM00022907","1979-08-01","60.08","26.97","6.0","GOGLAND, RS","   13",",,r","  184",",,r","  157",",,r","  169",",,r"
"RSM00022907","1979-08-02","60.08","26.97","6.0","GOGLAND, RS","    9",",,r","  192",",,r","  161",",,r","  175",",,r"
"RSM00022907","1979-08-03","60.08","26.97","6.0","GOGLAND, RS","   19",",,r","  188",",,r","  153",",,r","  170",",,r"
"RSM00022907","1979-08-04","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  178",",,r","  151",",,r","  162",",,r"
"RSM00022907","1979-08-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  169",",,r","  103",",,r","  146",",,r"
"RSM00022907","1979-08-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  160",",,r","  124",",,r","  139",",,r"
"RSM00022907","1979-08-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  174",",,r","  107",",,r","  139",",,r"
"RSM00022907","1979-08-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  181",",,r","  123",",,r","  150",",,r"
"RSM00022907","1979-08-09","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  188",",,r","   71",",,r","  145",",,r"
"RSM00022907","1979-08-10","60.08","26.97","6.0","GOGLAND, RS","   86",",,r","  185",",,r","  134",",,r","  159",",,r"
"RSM00022907","1979-08-11","60.08","26.97","6.0","GOGLAND, RS","    3",",,r","  226",",,r","  161",",,r","  189",",,r"
"RSM00022907","1979-08-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  222",",,r","  137",",,r","  179",",,r"
"RSM00022907","1979-08-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  198",",,r","  154",",,r","  175",",,r"
"RSM00022907","1979-08-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  199",",,r","  164",",,r","  177",",,r"
"RSM00022907","1979-08-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  219",",,r","  164",",,r","  200",",,r"
"RSM00022907","1979-08-16","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  225",",,r","  155",",,r","  201",",,r"
"RSM00022907","1979-08-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  216",",,r","  134",",,r","  179",",,r"
"RSM00022907","1979-08-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  212",",,r","  141",",,r","  188",",,r"
"RSM00022907","1979-08-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  204",",,r","  144",",,r","  184",",,r"
"RSM00022907","1979-08-20","60.08","26.97","6.0","GOGLAND, RS","   24",",,r","  194",",,r","  170",",,r","  183",",,r"
"RSM00022907","1979-08-21","60.08","26.97","6.0","GOGLAND, RS","  277",",,r","  190",",,r","  167",",,r","  177",",,r"
"RSM00022907","1979-08-22","60.08","26.97","6.0","GOGLAND, RS","  175",",,r","  191",",,r","  159",",,r","  171",",,r"
"RSM00022907","1979-08-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  182",",,r","  145",",,r","  162",",,r"
"RSM00022907","1979-08-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r","  175",",,r","  114",",,r","  155",",,r"
"RSM00022907","1979-08-25","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r","  180",",,r","  113",",,r","  157",",,r"
"RSM00022907","1979-08-26","60.08","26.97","6.0","GOGLAND, RS","   86",",,r","  191",",,r","  162",",,r","  176",",,r"
